Região;Local;Longitude;Latitude;Referência;;;;;;;;;
Ilhas do Caribe;    ciudad trujillo;-69,57;18,3; Townsend J.I. (1953); To obtain Drosophila williston ...;;;;;;;;
Ilhas do Caribe;    ciudad trujillo;-69,57;18,3; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    santo domingo/dr;-69,57;18,3; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ...;;;;;;;;
Ilhas do Caribe;    mayaguez/pr;-67,09;18,13; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ...;;;;;;;;
Ilhas do Caribe;    mayaguez/pr;-67,09;18,13; Ayala F.J. et al. (1972); Enzyme variability in the Dros ... ;;;;;;;;
Ilhas do Caribe;  mayaguez/pr;-67,09;18,13; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    mayaguez/pr;-67,09;18,13; Powell J.R. et al. (1980); Population genetics of Drosoph ...;;;;;;;;
Ilhas do Caribe;    mayaguez/pr;-67,09;18,13; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    mayaguez/pr;-67,09;18,13; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    toro negro;-67;18,1; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
Ilhas do Caribe;    barranquitas;-66,13;18,14; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ...;;;;;;;;
Ilhas do Caribe;    bayamon;-66,1;18,24; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    caribbean forest;-66;18,1; Townsend J.I. and Wheeler M.R. (1955); Notes on Puerto Rican Drosophi ...;;;;;;;;
Ilhas do Caribe;    el yunque;-65,47;18,19; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    el yunque;-65,47;18,19; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    el yunque;-65,47;18,19; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    culebra;-65,2;18,2; Heatwole H. et al. (1963); Faunal notes on Culebra Island ...;;;;;;;;
Ilhas do Caribe;    palominitos;-65;18,2; Levins R. and Heatwole H. (1973); Biogeography of the Puerto Ric ...;;;;;;;;
Ilhas do Caribe;    guana island;-64,37;18,3; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ...;;;;;;;;
Ilhas do Caribe;    guana island;-64,37;18,3; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ...;;;;;;;;
Ilhas do Caribe;    guana island;-64,37;18,3; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ...;;;;;;;;
Ilhas do Caribe;    saint thomas/virgin;-64;18; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    saint kitts/west;-62,45;17,25; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ...;;;;;;;;
Ilhas do Caribe;    saint kitts/west;-62,45;17,25; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    saint kitts/west;-62,45;17,25; Dobzhansky T. et al. (1957); Drosophila insularis;;;;;;;;
Ilhas do Caribe;  saint kitts/west;-62,45;17,25; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    saint kitts/west;-62,45;17,25; Tabachnik W.J. and Powell J.R. (1977);" Adaptive flexibility of ""margi ...";;;;;;;;
Ilhas do Caribe;    montserrat/west;-62,14;16,45; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
Ilhas do Caribe;    montserrat/west;-62,14;16,45; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    grenada/west;-61,4;12,07; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    guadeloupe;-61,36;16,1; Fain A. et al. (1993); Histiostoma unidentatum n.sp. ...;;;;;;;;
Ilhas do Caribe;    guadeloupe;-61,36;16,1; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
Ilhas do Caribe;    guadeloupe;-61,36;16,1; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ...;;;;;;;;
Ilhas do Caribe;    guadeloupe;-61,36;16,1; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ...;;;;;;;;
Ilhas do Caribe;    guadeloupe;-61,36;16,1; Robe L.J. et al. (2010); Taxonomic boundaries;;;;;;;;
Ilhas do Caribe;    petit bourg;-61,36;16,12; David J. (1973); Activite nycthemerale de quelq ...;;;;;;;;
Ilhas do Caribe;    port of spain;-61,31;10,38; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    port of spain;-61,31;10,38; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    mora forest;-61,3;10,3; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    saint isabel;-61,3;10,3; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    sangre grande;-61,3;10,3; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    sangre grande;-61,3;10,3; Malogolowkin-Cohen C. et al. (1964); Inbreeding and the mutational ...;;;;;;;;
Ilhas do Caribe;    sangre grande;-61,3;10,3; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Ayala F.J. (1970); Competition;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Dobzhansky T. et al. (1957); Drosophila insularis;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Krimbas C.B. (1959); Comparison of the concealed va ...;;;;;;;;
Ilhas do Caribe;    trinidad/west;-61,3;10,3; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    lhabitatue;-61,3;16; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ...;;;;;;;;
Ilhas do Caribe;    lhabitatue;-61,3;16; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ...;;;;;;;;
Ilhas do Caribe;    carriacou;-61,26;12,29; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    simla;-61,2;10,1; Malogolowkin-Cohen C. et al. (1964); Inbreeding and the mutational ...;;;;;;;;
Ilhas do Caribe;    simla;-61,2;10,1; Perez-Salas S. (1970); Consideraciones geneticas sobr ...;;;;;;;;
Ilhas do Caribe;    simla;-61,2;10,1; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    tabaquite;-61,18;10,23; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    tabaquite;-61,18;10,23; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    arima;-61,17;10,58; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    bequia;-61,15;13; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    bequia;-61,15;13; Tabachnik W.J. and Powell J.R. (1977);" Adaptive flexibility of ""margi ...";;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Duda O. (1927); Die sudamerikanischen Drosophi ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Vilela C.R. and Bachli G. (1990); Taxonomic studies on Neotropic ...;;;;;;;;
Ilhas do Caribe;    saint vincent/west;-61,12;13,15; Wheeler M.R. (1970); Family Drosophilidae. In: A Ca ...;;;;;;;;
Ilhas do Caribe;    saint lucia/west;-61;14; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    saint lucia/west;-61;14; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    santa lucia/west;-61;14; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    santa lucia/west;-61;14; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    santa lucia/west;-61;14; Dobzhansky T. et al. (1957); Drosophila insularis;;;;;;;;
Ilhas do Caribe;    martinique;-61;14,35; Ayala F.J. et al. (1971); Polymorphisms in Continental a ...;;;;;;;;
Ilhas do Caribe;    martinique;-61;14,35; Davis J.R. and Capy P. (1983); Drosophila community in domest ...;;;;;;;;
Ilhas do Caribe;    barbados;-60;12; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    barbados;-60;12; Dobzhansky T. et al. (1957); Drosophila insularis;;;;;;;;
Ilhas do Caribe;    barbados;-60;12; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    claybury;-60;12; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    turner hall;-60;12; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
Ilhas do Caribe;    saint-thomas;-60;15; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    monkey hill;-59,3;13,15; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;;;; Ehrman L. and Petit C. (1968); Genotype frequency and mating ...;;;;;;;;
Ilhas do Caribe;;;; Krimbas C.B. (1959); Comparison of the concealed va ...;;;;;;;;
Ilhas do Caribe;;;; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;;;; Townsend J.I. (1953); To obtain Drosophila williston ...;;;;;;;;
Ilhas do Caribe;;;; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
Ilhas do Caribe;;;; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
