,species,region,site,longitude,latitude,ref
2755,willistoni,South America,ponta grossa/rgs,-50.09,-25.07, Spassky B. et al. (1971)
2756,willistoni,South America,foz do iguassu,-54.31,-25.33, Burla H. et al. (1949)
2757,willistoni,South America,iguacu,-54.22,-25.35, Malogolowkin C. (1952)
2758,willistoni,South America,iguassu,-54.22,-25.35, Ayala F.J. et al. (1972)
2759,willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. and Dobzhansky T. (1954)
2760,willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1950)
2761,willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1959)
2762,willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. (1965)
2763,willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. et al. (1950)
2764,willistoni,South America,iguassu,-54.22,-25.35, Patterson J.T. and Stone W.S. (1952)
2765,willistoni,South America,iguassu,-54.22,-25.35, Pavan C. (1950)
2766,willistoni,South America,iguassu,-54.22,-25.35, Pavan C. et al. (1951)
2767,willistoni,South America,iguassu,-54.22,-25.35, Rizki M.T.M. (1955)
2768,willistoni,South America,iguassu,-54.22,-25.35, Spassky B. et al. (1971)
2769,willistoni,South America,iguassu park,-54.2,-25.35, Burla H. et al. (1949)
2770,willistoni,South America,paranagua,-49.0,-26.0, Burla H. et al. (1949)
2771,willistoni,South America,paranagua,-49.0,-26.0, da Cunha A.B. and Dobzhansky T. (1954)
2772,willistoni,South America,paranagua,-49.0,-26.0, da Cunha A.B. et al. (1950)
2773,willistoni,South America,paranagua,-49.0,-26.0, da Cunha A.B. et al. (1959)
2774,willistoni,South America,paranagua,-49.0,-26.0, Dobzhansky T. et al. (1950)
2775,willistoni,South America,paranagua,-49.0,-26.0, Spassky B. et al. (1971)
2776,willistoni,South America,rio negro/brazil,-49.46,-26.06, Brncic D. and Koref S. (1953)
2777,willistoni,South America,rio negro/brazil,-49.46,-26.06, Burla H. et al. (1949)
2778,willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. and Dobzhansky T. (1954)
2779,willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1950)
2780,willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1959)
2781,willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. (1965)
2782,willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. et al. (1950)
2783,willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. (1950)
2784,willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. and Knapp E.N. (1954)
2785,willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. et al. (1951)
2786,willistoni,South America,rio negro/brazil,-49.46,-26.06, Rizki M.T.M. (1955)
2787,willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. and Dobzhansky T. (1954)
2788,willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. et al. (1959)
2789,willistoni,South America,tucuman,-65.15,-26.47, Spassky B. et al. (1971)
2790,willistoni,South America,misiones,-55.0,-27.0, Burla H. et al. (1949)
2791,willistoni,South America,iperoba,-51.0,-27.0, de Toledo Cardoso de Mello J. (1971)
2792,willistoni,South America,ilha dos ratoes,-50.0,-27.0, Silva J.C. and Kidwell M.G. (2004)
2793,willistoni,South America,alto da serra/sc,-52.41,-27.13, Dobzhansky T. and Pavan C. (1943)
2794,willistoni,South America,arvoredo,-52.41,-27.14, Garcia A.C.L. et al. (2006)
2795,willistoni,South America,arvoredo,-52.41,-27.14, Rohde C. et al. (2005)
2796,willistoni,South America,lagoa da conceicao,-48.21,-27.18, de Toni D.C. and Hofmann P.R.P. (1995)
2797,willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1985)
2798,willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
2799,willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
2800,willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Morales N.B. (1985)
2801,willistoni,South America,ratones,-48.3,-27.27, Schmitz H.J. et al. (2007)
2802,willistoni,South America,ratones grande,-48.37,-27.29, Garcia A.C.L. et al. (2006)
2803,willistoni,South America,ratones grande,-48.37,-27.29, Rohde C. et al. (2005)
2804,willistoni,South America,ratones pequeno,-48.34,-27.29, Rohde C. et al. (2005)
2805,willistoni,South America,florianopolis/sc,-48.32,-27.35, Gottschalk M.S. et al. (2007)
2806,willistoni,South America,florianopolis,-48.31,-27.35, Gottschalk M.S. et al. (2003)
2807,willistoni,South America,itacorubi,-48.31,-27.35, Schmitz H.J. et al. (2007)
2808,willistoni,South America,morro da lagoa,-48.29,-27.35, Garcia A.C.L. et al. (2006)
2809,willistoni,South America,campeche/sc,-48.29,-27.41, Garcia A.C.L. et al. (2006)
2810,willistoni,South America,santa catarina/sc,-48.3,-27.42, Garcia A.C.L. et al. (2006)
2811,willistoni,South America,santa catarina/sc,-48.3,-27.42, Sassi A.K. et al. (2005)
2812,willistoni,South America,serra do tabuleiro,-48.48,-27.44, Rohde C. et al. (2005)
2813,willistoni,South America,sertao do peri,-48.33,-27.45, Rohde C. et al. (2005)
2814,willistoni,South America,mafra,-48.3,-27.5, Krimbas C.B. (1959)
2815,willistoni,South America,salitre,-50.0,-28.0, Burla H. et al. (1949)
2816,willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. and Marques V.B. (1958)
2817,willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1958)
2818,willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1960)
2819,willistoni,South America,garruchos,-55.35,-28.12, Lewgoy F. and Cordeiro S.R. (1958)
2820,willistoni,South America,santo angelo,-54.15,-28.17, Burla H. et al. (1949)
2821,willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. and Dobzhansky T. (1954)
2822,willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1950)
2823,willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1959)
2824,willistoni,South America,santo angelo,-54.15,-28.17, Dobzhansky T. et al. (1950)
2825,willistoni,South America,santo angelo,-54.15,-28.17, Pavan C. (1950)
2826,willistoni,South America,santo angelo,-54.15,-28.17, Spassky B. et al. (1971)
2827,willistoni,South America,tubarao,-49.0,-28.29, de Toledo Cardoso de Mello J. (1971)
2828,willistoni,South America,turvo,-49.42,-28.5, De Araujo A.M. and Valente V.R.S. (1981)
2829,willistoni,South America,turvo,-49.42,-28.5, de Borba C.M.B. and Napp M. (1986)
2830,willistoni,South America,turvo,-49.42,-28.5, Saavedra C.C.R. et al. (1995)
2831,willistoni,South America,turvo,-49.42,-28.5, Sassi A.K. et al. (2005)
2832,willistoni,South America,guaiba,-49.4,-28.5, Budnik M. et al. (2001)
2833,willistoni,South America,guaiba,-49.4,-28.5, Saavedra C.C.R. et al. (1995)
2834,willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. and Araujo A.M. (1986)
2835,willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. et al. (1981)
2836,willistoni,South America,guapore,-51.55,-28.55, da Cunha A.B. et al. (1950)
2837,willistoni,South America,guapore,-51.55,-28.55, Dobzhansky T. et al. (1950)
2838,willistoni,South America,guapore,-51.55,-28.55, Pavan C. (1950)
2839,willistoni,South America,dois lajeados,-51.51,-28.59, Garcia A.C.L. et al. (2006)
2840,willistoni,South America,dois lajeados,-51.51,-28.59, Sassi A.K. et al. (2005)
2841,willistoni,South America,bento goncalves,-51.34,-29.12, Franck G. and Valente V.L.S. (1985)
2842,willistoni,South America,bento goncalves,-51.34,-29.12, Garcia A.C.L. et al. (2006)
2843,willistoni,South America,bento goncalves,-51.34,-29.12, Saavedra C.C.R. et al. (1995)
2844,willistoni,South America,caxias do sul,-51.1,-29.14, Cordeiro A.R. et al. (1958)
2845,willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1952)
2846,willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1954)
2847,willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1954)
2848,willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. et al. (1958)
2849,willistoni,South America,sao francisco de paula,-50.31,-29.2, Petersen J.A. (1960)
2850,willistoni,South America,torres/brazil,-49.34,-29.2, Hofmann P.R.P. and Napp M. (1984)
2851,willistoni,South America,feliz,-51.12,-29.3, Cordeiro A.R. et al. (1960)
2852,willistoni,South America,feliz,-51.12,-29.3, da Cunha A.B. and Dobzhansky T. (1954)
2853,willistoni,South America,feliz,-51.12,-29.3, da Cunha A.B. et al. (1959)
2854,willistoni,South America,queimada grande,-45.0,-29.3, Garcia A.C.L. et al. (2006)
2855,willistoni,South America,queimada grande,-45.0,-29.3, de Almeida Toledo S. (1966)
2856,willistoni,South America,queimada grande,-45.0,-29.3, Toledo A.S. (1970)
2857,willistoni,South America,queimada grande,-45.0,-29.3, de Toledo J.S. et al. (1967)
2858,willistoni,South America,queimada pequena,-45.0,-29.3, Battaglia B. and Birch L.C. (1956)
2859,willistoni,South America,queimada pequena,-45.0,-29.3, Birch L.C. and Battaglia B. (1957)
2860,willistoni,South America,queimada pequena,-45.0,-29.3, Birch L.C. and Battaglia B. (1957)
2861,willistoni,South America,queimada pequena,-45.0,-29.3, da Cunha A.B. (1968)
2862,willistoni,South America,queimada pequena,-45.0,-29.3, da Cunha A.B. et al. (1959)
2863,willistoni,South America,queimada pequena,-45.0,-29.3, da Cunha A.B. et al. (1961)
2864,willistoni,South America,queimada pequena,-45.0,-29.3, de Magalhaes L.E. et al. (1963)
2865,willistoni,South America,queimada pequena,-45.0,-29.3, de Souza H.M.L. et al. (1970)
2866,willistoni,South America,queimada pequena,-45.0,-29.3, de Almeida Toledo S. (1966)
2867,willistoni,South America,queimada pequena,-45.0,-29.3, Toledo A.S. (1970)
2868,willistoni,South America,queimada pequena,-45.0,-29.3, de Toledo J.S. et al. (1967)
2869,willistoni,South America,santa maria/rs,-53.42,-29.32, de Borba C.M.B. and Napp M. (1986)
2870,willistoni,South America,sao pedro/rgs,-53.25,-29.55, Cordeiro A.R. and Winge H. (1963)
2871,willistoni,South America,sao pedro/rgs,-53.25,-29.55, Winge H. (1965)
2872,willistoni,South America,muitos capoes,-52.0,-30.0, Cordeiro A.R. et al. (1958)
2873,willistoni,South America,rio grande do sul,-52.0,-30.0, Townsend J.I. (1952)
2874,willistoni,South America,pederneiras,-51.0,-30.0, Cordeiro A.R. et al. (1958)
2875,willistoni,South America,sao pedro de alcantara,-51.0,-30.0, Franc (Franck) G. and Napp M. (1992)
2876,willistoni,South America,sao pedro torres,-51.0,-30.0, de Toledo Cardoso de Mello J. (1971)
2877,willistoni,South America,porto alegre/rs,-51.13,-30.01, Garcia A.C.L. et al. (2009)
2878,willistoni,South America,morro santana,-51.19,-30.04, Sassi A.K. et al. (2005)
2879,willistoni,South America,morro santana,-51.19,-30.04, Basso da Silva L. and Valente V.L.S. (2000)
2880,willistoni,South America,eldorado/mg,-51.3,-30.05, Cordeiro A.R. et al. (1958)
2881,willistoni,South America,eldorado/mg,-51.3,-30.05, Cordeiro A.R. et al. (1960)
2882,willistoni,South America,itapua,-51.02,-30.26, de Borba C.M.B. and Napp M. (1986)
2883,willistoni,South America,itapua,-51.02,-30.26, Garcia A.C.L. et al. (2006)
2884,willistoni,South America,itapua,-51.02,-30.26, Silva J.C. and Kidwell M.G. (2004)
2885,willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1985)
2886,willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1986)
2887,willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1986)
2888,willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Morales N.B. (1985)
2889,willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1952)
2890,willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1954)
2891,willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1954)
2892,willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. et al. (1958)
2893,willistoni,South America,boca del sarandi,-55.53,-30.38, Goni B. et al. (1998)
2894,willistoni,South America,boca del sarandi,-55.53,-30.38, Valente V.L.S. et al. (2001)
2895,willistoni,South America,boca del sarandi,-55.53,-30.38, Valente V.L. da Silva et al. (2003)
2896,willistoni,South America,tigre,-69.0,-31.0, Townsend J.I. (1952)
2897,willistoni,South America,reuter,-52.0,-31.0, Ayala F.J. et al. (1972)
2898,willistoni,South America,reuter,-52.0,-31.0, Burla H. et al. (1949)
2899,willistoni,South America,reuter,-52.0,-31.0, da Cunha A.B. and Dobzhansky T. (1954)
2900,willistoni,South America,reuter,-52.0,-31.0, da Cunha A.B. et al. (1950)
2901,willistoni,South America,reuter,-52.0,-31.0, da Cunha A.B. et al. (1959)
2902,willistoni,South America,reuter,-52.0,-31.0, Dobzhansky T. (1965)
2903,willistoni,South America,reuter,-52.0,-31.0, Dobzhansky T. et al. (1950)
2904,willistoni,South America,reuter,-52.0,-31.0, Spassky B. et al. (1971)
2905,willistoni,South America,arroyo gajo de lunarejo,-56.0,-31.06, Valente V.L.S. et al. (2001)
2906,willistoni,South America,bage,-56.04,-31.22, Cordeiro A.R. et al. (1958)
2907,willistoni,South America,bage,-56.04,-31.22, da Cunha A.B. et al. (1959)
2908,willistoni,South America,arroyo gajo,-55.59,-31.41, Goni B. et al. (1998)
2909,willistoni,South America,arroyo gajo,-55.59,-31.41, Valente V.L. da Silva et al. (2003)
2910,willistoni,South America,tacuarembo,-55.59,-31.41, Goni B. et al. (1998)
2911,willistoni,South America,tacuarembo,-55.59,-31.41, Valente V.L.S. et al. (2001)
2912,willistoni,South America,tacuarembo,-55.59,-31.41, Valente V.L. da Silva et al. (2003)
2913,willistoni,South America,melo,-54.3,-32.0, da Cunha A.B. and Dobzhansky T. (1954)
2914,willistoni,South America,melo,-54.3,-32.0, da Cunha A.B. et al. (1959)
2915,willistoni,South America,melo,-54.3,-32.0, Spassky B. et al. (1971)
2916,willistoni,South America,sauce de cebollati,-54.33,-33.45, Valente V.L.S. et al. (2001)
2917,willistoni,South America,sauce del cebollati,-54.33,-33.45, Goni B. et al. (1998)
2918,willistoni,South America,sauce del cebollati,-54.33,-33.45, Valente V.L. da Silva et al. (2003)
2919,willistoni,South America,mercedes/uruguay,-58.02,-34.15, Goni B. et al. (1998)
2920,willistoni,South America,rivera,-55.29,-34.25, Parada C. and Goni B. (2003)
2921,willistoni,South America,santa lucia/uruguay,-56.25,-34.26, Parada C. and Goni B. (2003)
2922,willistoni,South America,santa lucia/uruguay,-56.25,-34.26, Valente V.L.S. et al. (2001)
2923,willistoni,South America,laguna negra,-54.22,-34.3, Garcia A.C.L. et al. (2006)
2924,willistoni,South America,rocha,-54.22,-34.3, Garcia A.C.L. et al. (2006)
2925,willistoni,South America,rocha,-54.22,-34.3, Ludwig A. et al. (2003)
2926,willistoni,South America,rocha,-54.22,-34.3, Parada C. and Goni B. (2003)
2927,willistoni,South America,buenos aires,-58.3,-34.4, da Cunha A.B. and Dobzhansky T. (1954)
2928,willistoni,South America,buenos aires,-58.3,-34.4, Spassky B. et al. (1971)
2929,willistoni,South America,buenos aires,-58.3,-34.4, Townsend J.I. (1952)
2930,willistoni,South America,cerro del toro,-55.14,-34.45, Goni B. et al. (1998)
2931,willistoni,South America,cerro del toro,-55.14,-34.45, Valente V.L. da Silva et al. (2003)
2932,willistoni,South America,cerro el toro,-55.14,-34.45, Valente V.L.S. et al. (2001)
2933,willistoni,South America,solis,-55.22,-34.47, Parada C. and Goni B. (2003)
2934,willistoni,South America,santa lucia del este,-56.15,-34.5, Goni B. et al. (1998)
2935,willistoni,South America,santa lucia del este,-56.15,-34.5, Valente V.L. da Silva et al. (2003)
2936,willistoni,South America,terrazas de piriapolis,-55.15,-34.5, Goni B. et al. (1998)
2937,willistoni,South America,coronilla,-56.13,-34.51, Garcia A.C.L. et al. (2006)
2938,willistoni,South America,coronilla,-56.13,-34.51, Sassi A.K. et al. (2005)
2939,willistoni,South America,piriapolis,-55.15,-34.51, Fresia P. et al. (2001)
2940,willistoni,South America,piriapolis,-55.15,-34.51, Sassi A.K. et al. (2005)
2941,willistoni,South America,la plata,-57.55,-34.52, Cordeiro A.R. et al. (1958)
2942,willistoni,South America,la plata,-57.55,-34.52, da Cunha A.B. et al. (1959)
2943,willistoni,South America,la plata,-57.55,-34.52, Spassky B. et al. (1971)
2944,willistoni,South America,la plata,-57.55,-34.52, Tondo C.V. and Cordeiro A.R. (1958)
2945,willistoni,South America,la plata,-57.55,-34.52, Tondo C.V. et al. (1959)
2946,willistoni,South America,montevideo,-56.1,-34.55, Fresia P. et al. (2001)
2947,willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (1997)
2948,willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (1998)
2949,willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (2002)
2950,willistoni,South America,montevideo,-56.1,-34.55, Ludwig A. et al. (2003)
2951,willistoni,South America,montevideo,-56.1,-34.55, Parada C. and Goni B. (2003)
2952,willistoni,South America,montevideo,-56.1,-34.55, Valente V.L.S. et al. (2001)
2953,willistoni,South America,montevideo,-56.1,-34.55, Valente V.L. da Silva et al. (2003)
2954,willistoni,South America,el destino/argent,-60.27,-38.46, Cordeiro A.R. et al. (1958)
2955,willistoni,South America,el destino/argent,-60.27,-38.46, Lewgoy F. and Cordeiro S.R. (1958)
2956,willistoni,South America,el destino/argent,-60.27,-38.46, Lewgoy F. et al. (1959)
2957,willistoni,South America,uruguaiana,-30.0,-51.0, Dobzhansky T. et al. (1950)
2958,willistoni,Europe,sao pedro,-30.0,39.0, Cordeiro A.R. et al. (1960)
2959,willistoni,Europe,sao pedro,-30.0,39.0, Garcia A.C.L. et al. (2006)
2960,willistoni,Europe,palm,14.1,48.1, Rizki M.T.M. (1955)
2961,willistoni,North America,hawaii,-155.4,19.55, Kambysellis M.P. (1993)
2962,willistoni,North America,crater lake/or,-122.1,42.51, Silva J.C. and Kidwell M.G. (2004)
2963,willistoni,North America,pichilingue,-110.17,24.2, Ayala F.J. et al. (1972)
2964,willistoni,North America,pichilingue,-110.17,24.2, da Cunha A.B. et al. (1959)
2965,willistoni,North America,pichilingue,-110.17,24.2, Dobzhansky T. (1965)
2966,willistoni,North America,pichilingue,-110.17,24.2, Spassky B. et al. (1971)
2967,willistoni,North America,pichilingue,-110.17,24.2, de Toledo Cardoso de Mello J. (1971)
2968,willistoni,North America,los molinos/sin,-109.0,25.5, Ayala F.J. et al. (1972)
2969,willistoni,North America,tepic,-104.51,21.3, Salceda V.M. (2005)
2970,willistoni,North America,tequila/jal,-103.5,20.53, Patterson J.T. and Mainland G.B. (1944)
2971,willistoni,North America,uruapan/mic,-102.04,19.26, Gallo A.J. and Salceda V.M. (1974)
2972,willistoni,North America,uruapan/mic,-102.04,19.26, Patterson J.T. and Mainland G.B. (1944)
2973,willistoni,North America,patzcuaro/mic,-101.38,19.3, Ehrman L. and Powell J.R. (1982)
2974,willistoni,North America,morelia/mic,-101.11,19.4, Ehrman L. and Powell J.R. (1982)
2975,willistoni,North America,huichihuayan/slp,-101.0,23.0, Yoon J.S. (1984)
